IMS | Shares | IMPELUS LIMITED | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.534247 | 2018-12-24 04:05:47.534247
IPC | Shares | IMPERIAL PACIFIC LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.534260 | 2018-12-24 04:05:47.534260
IHL | Shares | IMPRESSION HEALTHCARE LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.534274 | 2018-12-24 04:05:47.534274
IMU | Shares | IMUGENE LIMITED | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.534287 | 2018-12-24 04:05:47.534287
IAB | Shares | INABOX GROUP LIMITED | Communication Services | AUD | None | None | 2018-12-24 04:05:47.534300 | 2018-12-24 04:05:47.534300
ICG | Shares | INCA MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.534316 | 2018-12-24 04:05:47.534316
INP | Shares | INCENTIAPAY LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.534329 | 2018-12-24 04:05:47.534329
IPL | Shares | INCITEC PIVOT LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.534342 | 2018-12-24 04:05:47.534342
INK | Shares | INDAGO ENERGY LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.534358 | 2018-12-24 04:05:47.534358
IGO | Shares | INDEPENDENCE GROUP NL | Materials | AUD | None | None | 2018-12-24 04:05:47.534370 | 2018-12-24 04:05:47.534370
IRL | Shares | INDIA RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.534383 | 2018-12-24 04:05:47.534383
IDA | Shares | INDIANA RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.534396 | 2018-12-24 04:05:47.534396
IOR | Shares | INDIORE LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.534409 | 2018-12-24 04:05:47.534409
IDZ | Shares | INDOOR SKYDIVE AUSTRALIA GROUP LIMITED | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.534422 | 2018-12-24 04:05:47.534422
IND | Shares | INDUS ENERGY NL | Energy | AUD | None | None | 2018-12-24 04:05:47.534435 | 2018-12-24 04:05:47.534435
IDR | Shares | INDUSTRIA REIT | Real Estate | AUD | None | None | 2018-12-24 04:05:47.534448 | 2018-12-24 04:05:47.534448
ICB | Shares | INDUSTRIAL AND COMMERCIAL BANK OF CHINA LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.534461 | 2018-12-24 04:05:47.534461
IFN | Shares | INFIGEN ENERGY | Utilities | AUD | None | None | 2018-12-24 04:05:47.534474 | 2018-12-24 04:05:47.534474
INF | Shares | INFINITY LITHIUM CORPORATION LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.534487 | 2018-12-24 04:05:47.534487
IFM | Shares | INFOMEDIA LTD | Software & Services | AUD | None | None | 2018-12-24 04:05:47.534500 | 2018-12-24 04:05:47.534500
IFT | Shares | INFRATIL LIMITED. | Utilities | AUD | None | None | 2018-12-24 04:05:47.534513 | 2018-12-24 04:05:47.534513
INA | Shares | INGENIA COMMUNITIES GROUP | Real Estate | AUD | None | None | 2018-12-24 04:05:47.534526 | 2018-12-24 04:05:47.534526
ING | Shares | INGHAMS GROUP LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.534539 | 2018-12-24 04:05:47.534539
IAG | Shares | INSURANCE AUSTRALIA GROUP LIMITED | Insurance | AUD | None | None | 2018-12-24 04:05:47.534552 | 2018-12-24 04:05:47.534552
IDX | Shares | INTEGRAL DIAGNOSTICS LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.534567 | 2018-12-24 04:05:47.534567
IGE | Shares | INTEGRATED GREEN ENERGY SOLUTIONS LTD | Commercial & Professional Services | AUD | None | None | 2018-12-24 04:05:47.534663 | 2018-12-24 04:05:47.534663
IP1 | Shares | INTEGRATED PAYMENT TECHNOLOGIES LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.534686 | 2018-12-24 04:05:47.534686
IRI | Shares | INTEGRATED RESEARCH LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.534700 | 2018-12-24 04:05:47.534700
IHR | Shares | INTELLIHR HOLDINGS LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.534713 | 2018-12-24 04:05:47.534713
IRC | Shares | INTERMIN RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.534726 | 2018-12-24 04:05:47.534726
IEQ | Shares | INTERNATIONAL EQUITIES CORPORATION LIMITED. | Real Estate | AUD | None | None | 2018-12-24 04:05:47.534740 | 2018-12-24 04:05:47.534740
IFX | Shares | INTERNATIONAL FINANCE CORPORATION | Not Applic | AUD | None | None | 2018-12-24 04:05:47.534753 | 2018-12-24 04:05:47.534753
IGS | Shares | INTERNATIONAL GOLDFIELDS LIMITED... | Materials | AUD | None | None | 2018-12-24 04:05:47.534769 | 2018-12-24 04:05:47.534769
IMG | Shares | INTERSTAR MILLENNIUM SERIES 2002-1G TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.534783 | 2018-12-24 04:05:47.534783
IMX | Shares | INTERSTAR MILLENNIUM SERIES 2003-3G TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.534796 | 2018-12-24 04:05:47.534796
IMQ | Shares | INTERSTAR MILLENNIUM SERIES 2004-1E TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.534809 | 2018-12-24 04:05:47.534809
IMK | Shares | INTERSTAR MILLENNIUM SERIES 2004-2G TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.534822 | 2018-12-24 04:05:47.534822
IMN | Shares | INTERSTAR MILLENNIUM SERIES 2004-5 TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.534848 | 2018-12-24 04:05:47.534848
IMO | Shares | INTERSTAR MILLENNIUM SERIES 2005-2L TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.534861 | 2018-12-24 04:05:47.534861
INB | Shares | INTERSTAR MILLENNIUM SERIES 2006-2G TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.534874 | 2018-12-24 04:05:47.534874
INN | Shares | INTERSTAR MILLENNIUM SERIES 2006-3L TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.534887 | 2018-12-24 04:05:47.534887
INH | Shares | INTERSTAR MILLENNIUM SERIES 2006-4H TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.534900 | 2018-12-24 04:05:47.534900
IAM | Shares | INTIGER GROUP LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.534912 | 2018-12-24 04:05:47.534912
IEC | Shares | INTRA ENERGY CORPORATION LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.534925 | 2018-12-24 04:05:47.534925
IAU | Shares | INTREPID MINES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.534940 | 2018-12-24 04:05:47.534940
IVT | Shares | INVENTIS LIMITED | Commercial & Professional Services | AUD | None | None | 2018-12-24 04:05:47.534954 | 2018-12-24 04:05:47.534954
IVR | Shares | INVESTIGATOR RESOURCES LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.534966 | 2018-12-24 04:05:47.534966
INV | Shares | INVESTSMART GROUP LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.534982 | 2018-12-24 04:05:47.534982
IVZ | Shares | INVICTUS ENERGY LTD | Energy | AUD | None | None | 2018-12-24 04:05:47.534995 | 2018-12-24 04:05:47.534995
IVO | Shares | INVIGOR GROUP LIMITED | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.535008 | 2018-12-24 04:05:47.535008
IVX | Shares | INVION LIMITED | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.535021 | 2018-12-24 04:05:47.535021
IVQ | Shares | INVITROCUE LIMITED | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.535034 | 2018-12-24 04:05:47.535034
IVC | Shares | INVOCARE LIMITED | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.535047 | 2018-12-24 04:05:47.535047
IOD | Shares | IODM LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.535059 | 2018-12-24 04:05:47.535059
INR | Shares | IONEER LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.535071 | 2018-12-24 04:05:47.535071
IFL | Shares | IOOF HOLDINGS LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.535084 | 2018-12-24 04:05:47.535084
IOT | Shares | IOT GROUP LIMITED | Consumer Durables & Apparel | AUD | None | None | 2018-12-24 04:05:47.535100 | 2018-12-24 04:05:47.535100
IPB | Shares | IPB PETROLEUM LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.535112 | 2018-12-24 04:05:47.535112
IPH | Shares | IPH LIMITED | Commercial & Professional Services | AUD | None | None | 2018-12-24 04:05:47.535125 | 2018-12-24 04:05:47.535125
IQ3 | Shares | IQ3CORP LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.535140 | 2018-12-24 04:05:47.535140
IRE | Shares | IRESS LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.535153 | 2018-12-24 04:05:47.535153
IRD | Shares | IRON ROAD LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.535165 | 2018-12-24 04:05:47.535165
IBC | Shares | IRONBARK CAPITAL LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.535178 | 2018-12-24 04:05:47.535178
IBG | Shares | IRONBARK ZINC LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.535190 | 2018-12-24 04:05:47.535190
ISU | Shares | ISELECT LIMITED. | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.535203 | 2018-12-24 04:05:47.535203
ISD | Shares | ISENTIA GROUP LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.535216 | 2018-12-24 04:05:47.535216
ICU | Shares | ISENTRIC LIMITED. | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.535228 | 2018-12-24 04:05:47.535228
ISX | Shares | ISIGNTHIS LTD | Software & Services | AUD | None | None | 2018-12-24 04:05:47.535241 | 2018-12-24 04:05:47.535241
ITD | Shares | ITL HEALTH GROUP LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.535254 | 2018-12-24 04:05:47.535254
IGL | Shares | IVE GROUP LIMITED | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.535267 | 2018-12-24 04:05:47.535267
IXU | Shares | IXUP LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.535279 | 2018-12-24 04:05:47.535279
JIP | Shares | JACK-IN GROUP LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.535292 | 2018-12-24 04:05:47.535292
JKA | Shares | JACKA RESOURCES LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.535304 | 2018-12-24 04:05:47.535304
JDR | Shares | JADAR LITHIUM LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.535317 | 2018-12-24 04:05:47.535317
JHX | Shares | JAMES HARDIE INDUSTRIES PLC | Materials | AUD | None | None | 2018-12-24 04:05:47.535329 | 2018-12-24 04:05:47.535329
JAL | Shares | JAMESON RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.535342 | 2018-12-24 04:05:47.535342
JAN | Shares | JANISON EDUCATION GROUP LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.535355 | 2018-12-24 04:05:47.535355
JHG | Shares | JANUS HENDERSON GROUP PLC | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.535368 | 2018-12-24 04:05:47.535368
JHC | Shares | JAPARA HEALTHCARE LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.535381 | 2018-12-24 04:05:47.535381
JAT | Shares | JATENERGY LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.535393 | 2018-12-24 04:05:47.535393
JXT | Shares | JAXSTA LTD | Technology Hardware & Equipment | AUD | None | None | 2018-12-24 04:05:47.535406 | 2018-12-24 04:05:47.535406
JHL | Shares | JAYEX HEALTHCARE LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.535419 | 2018-12-24 04:05:47.535419
JAY | Shares | JAYRIDE GROUP LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.535431 | 2018-12-24 04:05:47.535431
JBH | Shares | JB HI-FI LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.535443 | 2018-12-24 04:05:47.535443
JCS | Shares | JCURVE SOLUTIONS LTD | Software & Services | AUD | None | None | 2018-12-24 04:05:47.535456 | 2018-12-24 04:05:47.535456
JRV | Shares | JERVOIS MINING LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.535469 | 2018-12-24 04:05:47.535469
JJF | Shares | JIAJIAFU MODERN AGRICULTURE LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.535484 | 2018-12-24 04:05:47.535484
JCI | Shares | JIANCHENG INTERNATIONAL GROUP LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.535497 | 2018-12-24 04:05:47.535497
JRL | Shares | JINDALEE RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.535510 | 2018-12-24 04:05:47.535510
JOB | Shares | JOBSTORE GROUP LTD. | Class Pend | AUD | None | None | 2018-12-24 04:05:47.535522 | 2018-12-24 04:05:47.535522
JLG | Shares | JOHNS LYNG GROUP LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.535535 | 2018-12-24 04:05:47.535535
JYC | Shares | JOYCE CORPORATION LTD | Retailing | AUD | None | None | 2018-12-24 04:05:47.535547 | 2018-12-24 04:05:47.535547
JIN | Shares | JUMBO INTERACTIVE LIMITED | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.535562 | 2018-12-24 04:05:47.535562
JPR | Shares | JUPITER ENERGY LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.535575 | 2018-12-24 04:05:47.535575
JMS | Shares | JUPITER MINES LIMITED. | Materials | AUD | None | None | 2018-12-24 04:05:47.535587 | 2018-12-24 04:05:47.535587
JKL | Shares | JUSTKAPITAL LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.535600 | 2018-12-24 04:05:47.535600
JVG | Shares | JV GLOBAL LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.535612 | 2018-12-24 04:05:47.535612
KSC | Shares | K & S CORPORATION LIMITED | Transportation | AUD | None | None | 2018-12-24 04:05:47.535625 | 2018-12-24 04:05:47.535625
KAM | Shares | K2 ASSET MANAGEMENT HOLDINGS LTD | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.535638 | 2018-12-24 04:05:47.535638
KTE | Shares | K2 ENERGY LIMITED. | Semiconductors & Semiconductor Equipment | AUD | None | None | 2018-12-24 04:05:47.535651 | 2018-12-24 04:05:47.535651
K2F | Shares | K2FLY LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.535664 | 2018-12-24 04:05:47.535664
KLR | Shares | KAILI RESOURCES LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.535676 | 2018-12-24 04:05:47.535676
KIK | Shares | KAIRIKI ENERGY LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.535688 | 2018-12-24 04:05:47.535688
KAI | Shares | KAIROS MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.535701 | 2018-12-24 04:05:47.535701
KZR | Shares | KALAMAZOO RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.535769 | 2018-12-24 04:05:47.535769
KLH | Shares | KALIA LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.535782 | 2018-12-24 04:05:47.535782
KPO | Shares | KALINA POWER LIMITED | Utilities | AUD | None | None | 2018-12-24 04:05:47.535794 | 2018-12-24 04:05:47.535794
KLL | Shares | KALIUM LAKES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.535807 | 2018-12-24 04:05:47.535807
KGM | Shares | KALNORTH GOLD MINES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.535819 | 2018-12-24 04:05:47.535819
KPT | Shares | KANGAROO ISLAND PLANTATION TIMBERS LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.535832 | 2018-12-24 04:05:47.535832
KAR | Shares | KAROON ENERGY LTD | Energy | AUD | None | None | 2018-12-24 04:05:47.535844 | 2018-12-24 04:05:47.535844
KAS | Shares | KASBAH RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.535860 | 2018-12-24 04:05:47.535860
KAT | Shares | KATANA CAPITAL LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.535873 | 2018-12-24 04:05:47.535873
KMD | Shares | KATHMANDU HOLDINGS LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.535885 | 2018-12-24 04:05:47.535885
KPC | Shares | KAZAKHSTAN POTASH CORPORATION LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.535898 | 2018-12-24 04:05:47.535898
KZA | Shares | KAZIA THERAPEUTICS LIMITED | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.535911 | 2018-12-24 04:05:47.535911
KEB | Shares | KEB HANA BANK | Not Applic | AUD | None | None | 2018-12-24 04:05:47.535923 | 2018-12-24 04:05:47.535923
KPG | Shares | KELLY PARTNERS GROUP HOLDINGS LIMITED | Commercial & Professional Services | AUD | None | None | 2018-12-24 04:05:47.535937 | 2018-12-24 04:05:47.535937
KEY | Shares | KEY PETROLEUM LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.535949 | 2018-12-24 04:05:47.535949
KBC | Shares | KEYBRIDGE CAPITAL LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.535962 | 2018-12-24 04:05:47.535962
KTD | Shares | KEYTONE DAIRY CORPORATION LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.535975 | 2018-12-24 04:05:47.535975
KFW | Shares | KFW | Not Applic | AUD | None | None | 2018-12-24 04:05:47.535987 | 2018-12-24 04:05:47.535987
KGL | Shares | KGL RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.536000 | 2018-12-24 04:05:47.536000
KNL | Shares | KIBARAN RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.536012 | 2018-12-24 04:05:47.536012
KDR | Shares | KIDMAN RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.536025 | 2018-12-24 04:05:47.536025
KIN | Shares | KIN MINING NL | Materials | AUD | None | None | 2018-12-24 04:05:47.536039 | 2018-12-24 04:05:47.536039
KPL | Shares | KINA PETROLEUM LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.536052 | 2018-12-24 04:05:47.536052
KSL | Shares | KINA SECURITIES LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.536065 | 2018-12-24 04:05:47.536065
KKO | Shares | KINETIKO ENERGY LTD | Energy | AUD | None | None | 2018-12-24 04:05:47.536077 | 2018-12-24 04:05:47.536077
KIS | Shares | KING ISLAND SCHEELITE LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.536090 | 2018-12-24 04:05:47.536090
KRR | Shares | KING RIVER RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.536103 | 2018-12-24 04:05:47.536103
KIG | Shares | KINGFISHER TRUST 2016-1 | Not Applic | AUD | None | None | 2018-12-24 04:05:47.536115 | 2018-12-24 04:05:47.536115
KCN | Shares | KINGSGATE CONSOLIDATED LIMITED. | Materials | AUD | None | None | 2018-12-24 04:05:47.536128 | 2018-12-24 04:05:47.536128
KLO | Shares | KINGSLAND GLOBAL LTD | Real Estate | AUD | None | None | 2018-12-24 04:05:47.536141 | 2018-12-24 04:05:47.536141
KRM | Shares | KINGSROSE MINING LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.536153 | 2018-12-24 04:05:47.536153
KSN | Shares | KINGSTON RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.536166 | 2018-12-24 04:05:47.536166
KWR | Shares | KINGWEST RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.536178 | 2018-12-24 04:05:47.536178
KME | Shares | KIP MCGRATH EDUCATION CENTRES LIMITED | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.536191 | 2018-12-24 04:05:47.536191
KLA | Shares | KIRKLAND LAKE GOLD LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.536212 | 2018-12-24 04:05:47.536212
KSS | Shares | KLEOS SPACE S.A | Software & Services | AUD | None | None | 2018-12-24 04:05:47.536225 | 2018-12-24 04:05:47.536225
KNM | Shares | KNEOMEDIA LIMITED | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.536237 | 2018-12-24 04:05:47.536237
KNO | Shares | KNOSYS LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.536250 | 2018-12-24 04:05:47.536250
KGN | Shares | KOGAN.COM LTD | Retailing | AUD | None | None | 2018-12-24 04:05:47.536262 | 2018-12-24 04:05:47.536262
KFE | Shares | KOGI IRON LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.536274 | 2018-12-24 04:05:47.536274
KKL | Shares | KOLLAKORN CORPORATION LIMITED | Technology Hardware & Equipment | AUD | None | None | 2018-12-24 04:05:47.536288 | 2018-12-24 04:05:47.536288
KKT | Shares | KONEKT LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.536303 | 2018-12-24 04:05:47.536303
KNH | Shares | KOON HOLDINGS LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.536316 | 2018-12-24 04:05:47.536316
